period_flag,category_raw,value
CORE,외국환거래법 / 미상검거인원[명],310.0
CORE,업무상과실치사 / 미상검거인원[명],309.0
CORE,정보통신망이용촉진 및 정보보호 등에 관한법률 / 발생비[건/10만명],307.0
CORE,업무상과실치상 / 법인[개],306.0
CORE,도로법 / 미상검거인원[명],305.0
CORE,과실치사 / 남자검거인원[명],300.0
CORE,배임증재 / 여자검거인원[명],300.0
CORE,내란의죄 / 검거인원[명],297.0
CORE,공유수면관리 및 매립에 관한법률 / 법인[개],295.0
CORE,화재의예방및안전관리에관한법률/소방시설설치및관리에관한법률 / 여자검거인원[명],293.0
CORE,촬영물등이용협박·강요 / 발생건수대비 검거건수[%],291.1
CORE,강도살인 / 검거인원[명],291.0
CORE,주거침입 / 발생비[건/10만명],289.7
CORE,문서 / 발생비[건/10만명],289.0
CORE,부정수표단속법 / 법인[개],289.0
CORE,낙태,286.0
CORE,변호사법 / 미상검거인원[명],286.0
CORE,도로교통법 / 발생비[건/10만명],283.2
CORE,강제추행 / 발생비[건/10만명],282.2
CORE,공안을해하는죄,281.0
CORE,공유재산 및 물품관리법 / 여자검거인원[명],279.0
CORE,권리행사방해 / 법인[개],279.0
CORE,카메라등 이용촬영 / 미상검거인원[명],279.0
CORE,교통방해 / 미상검거인원[명],276.0
CORE,스토킹범죄의처벌등에관한법률 / 발생건수대비 검거건수[%],275.9
CORE,주민등록법 / 미상검거인원[명],275.0
CORE,강도치상 / 검거인원[명],264.0
CORE,강도살인 / 남자검거인원[명],263.0
CORE,감염병의 예방 및 관리에 관한법률 / 미상검거인원[명],257.0
CORE,내란의죄 / 미상검거인원[명],254.0
CORE,방화치상 / 검거인원[명],253.0
CORE,게임산업진흥에 관한법률 / 미상검거인원[명],251.0
CORE,음용수에관한죄 / 검거인원[명],250.0
CORE,산지관리법 / 미상검거인원[명],247.0
CORE,총포·도검·화약류등의 안전관리에 관한법률 / 여자검거인원[명],247.0
CORE,방화치상 / 발생건수[건],246.0
CORE,대기환경보전법 / 미상검거인원[명],244.0
CORE,액화석유가스의 안전관리 및 사업법 / 법인[개],243.0
CORE,여신전문금융업법 / 미상검거인원[명],242.0
CORE,감금치상 / 여자검거인원[명],239.0
CORE,강간 / 미상검거인원[명],238.0
CORE,강도치상 / 남자검거인원[명],238.0
CORE,허위영상물편집·반포등 / 발생건수대비 검거건수[%],237.8
CORE,방화치상 / 검거건수[건],236.0
CORE,전자금융거래법 / 미상검거인원[명],236.0
CORE,음용수에관한죄 / 발생건수[건],232.0
CORE,수도법 / 여자검거인원[명],228.0
CORE,근로자 퇴직급여 보장법 / 발생비[건/10만명],221.9
CORE,명예 / 법인[개],221.0
CORE,유기치사 / 발생건수[건],217.0
CORE,경범죄처벌법 / 미상검거인원[명],215.0
CORE,컴퓨터등사용사기 / 발생비[건/10만명],214.2
CORE,증뢰 / 미상검거인원[명],211.0
CORE,강도살인 / 발생건수[건],209.0
CORE,강도살인 / 검거건수[건],208.0
CORE,농수산물의원산지표시등에관한법률 / 법인[개],208.0
CORE,디자인보호법 / 미상검거인원[명],207.0
CORE,건설기계관리법 / 여자검거인원[명],206.0
CORE,근로자 퇴직급여 보장법 / 미상검거인원[명],205.0
CORE,방화치상 / 남자검거인원[명],202.0
CORE,풍속범죄 / 발생비[건/10만명],202.0
CORE,배임수재 / 미상검거인원[명],201.0
CORE,국외이송 / 발생건수대비 검거건수[%],200.0
CORE,음용수에관한죄,200.0
CORE,농수산물의원산지표시등에관한법률 / 발생건수대비 검거건수[%],199.2
CORE,화재의예방및안전관리에관한법률/소방시설설치및관리에관한법률 / 발생건수대비 검거건수[%],198.8
CORE,폭행치사 / 여자검거인원[명],198.0
CORE,대부업 등의 등록 및 금융이용자 보호에 관한법률 / 법인[개],196.0
CORE,통신비밀보호법 / 미상검거인원[명],196.0
CORE,유기치사 / 검거건수[건],195.0
CORE,배임 / 발생비[건/10만명],192.6
CORE,음용수에관한죄 / 검거건수[건],191.0
CORE,중대재해처벌등에관한법률 / 발생건수대비 검거건수[%],190.5
CORE,산림자원의 조성 및 관리에 관한법률 / 법인[개],189.0
CORE,음용수에관한죄 / 남자검거인원[명],189.0
CORE,직무유기 / 법인[개],189.0
CORE,선박직원법 / 법인[개],186.0
CORE,국토의계획 및 이용에 관한법률 / 미상검거인원[명],185.0
CORE,절도 / 법인[개],184.0
CORE,공인중개사법 / 미상검거인원[명],183.0
CORE,공무방해 / 법인[개],181.0
CORE,강도치상 / 검거건수[건],180.0
CORE,청소년보호법 / 법인[개],179.0
CORE,강도치상 / 발생건수[건],177.0
CORE,부당이득 / 여자검거인원[명],174.0
CORE,유기치사 / 남자검거인원[명],174.0
CORE,출입국관리법 / 미상검거인원[명],172.0
CORE,아동·청소년의성보호에관한법률(성착취물등) / 여자검거인원[명],170.0
CORE,강도강간/강제추행 / 검거건수[건],168.0
CORE,권리행사방해 / 발생비[건/10만명],167.4
CORE,아동복지법 / 미상검거인원[명],164.0
CORE,과실범죄 / 발생비[건/10만명],163.9
CORE,강력범죄(폭력) / 법인[개],163.0
CORE,부동산실권리자 명의등기에 관한법률 / 미상검거인원[명],162.0
CORE,유기치사 / 여자검거인원[명],162.0
CORE,의료기기법 / 미상검거인원[명],161.0
CORE,촬영물등이용협박·강요 / 여자검거인원[명],161.0
CORE,인장 / 미상검거인원[명],159.0
CORE,근로자 퇴직급여 보장법 / 법인[개],158.0
CORE,액화석유가스의 안전관리 및 사업법 / 여자검거인원[명],158.0
CORE,강도강간/강제추행 / 발생건수[건],157.0
CORE,강도강간/강제추행 / 검거인원[명],153.0
CORE,낚시관리 및 육성법 / 여자검거인원[명],153.0
CORE,부정수표단속법 / 미상검거인원[명],153.0
CORE,전자금융거래법 / 발생비[건/10만명],152.3
CORE,청소년보호법 / 발생비[건/10만명],152.0
CORE,식품위생법 / 발생비[건/10만명],150.7
CORE,특가법(도주차량) / 발생비[건/10만명],150.1
CORE,강도강간/강제추행 / 남자검거인원[명],149.0
CORE,내란의죄 / 발생건수[건],149.0
CORE,도박 / 발생비[건/10만명],147.7
CORE,도박과 복표 / 발생비[건/10만명],147.7
CORE,일수와수리에관한죄 / 검거인원[명],147.0
CORE,감염병의 예방 및 관리에 관한법률 / 법인[개],146.0
CORE,수도법 / 법인[개],145.0
CORE,공안을해하는죄 / 미상검거인원[명],144.0
CORE,통화 / 여자검거인원[명],143.0
CORE,하천법 / 법인[개],143.0
CORE,국가보안법 / 여자검거인원[명],141.0
CORE,농수산물유통 및 가격안정에 관한법률 / 여자검거인원[명],141.0
CORE,통화 / 미상검거인원[명],141.0
CORE,체포 / 여자검거인원[명],140.0
CORE,경범죄처벌법 / 발생비[건/10만명],139.0
CORE,농지법 / 미상검거인원[명],138.0
CORE,주택법 / 미상검거인원[명],138.0
CORE,관세법 / 미상검거인원[명],137.0
CORE,비밀침해 / 미상검거인원[명],137.0
CORE,농수산물유통 및 가격안정에 관한법률 / 법인[개],133.0
CORE,마약류관리에 관한법률(향정) / 발생비[건/10만명],132.2
CORE,체포 / 미상검거인원[명],131.0
CORE,성매매알선 등 행위의 처벌에 관한법률 / 발생비[건/10만명],130.5
CORE,일수와수리에관한죄 / 남자검거인원[명],130.0
CORE,공무방해치상 / 여자검거인원[명],128.0
CORE,예비군법 / 발생비[건/10만명],127.5
CORE,보조금관리에 관한법률 / 미상검거인원[명],126.0
CORE,직권남용 / 법인[개],126.0
CORE,방화치사 / 검거인원[명],125.0
CORE,아동복지법 / 발생비[건/10만명],123.8
CORE,방화치사 / 발생건수[건],122.0
CORE,과실치사 / 여자검거인원[명],119.0
CORE,"아동,청소년의 성보호에 관한법률(음란물등) / 여자검거인원[명]",118.0
CORE,카메라등 이용촬영 / 발생비[건/10만명],117.7
CORE,마약류관리에 관한법률(대마) / 미상검거인원[명],117.0
CORE,침입절도 / 발생비[건/10만명],116.9
CORE,공갈 / 발생비[건/10만명],116.0
CORE,아동복지법 / 법인[개],115.0
CORE,직업안정법 / 법인[개],115.0
CORE,공인중개사법 / 법인[개],114.0
CORE,도주와범인은닉 / 미상검거인원[명],113.0
CORE,방화치사 / 검거건수[건],113.0
CORE,총포·도검·화약류등의 안전관리에 관한법률 / 법인[개],113.0
CORE,고용보험법 / 미상검거인원[명],111.0
CORE,독점규제 및 공정거래에 관한법률 / 미상검거인원[명],111.0
CORE,무고 / 법인[개],110.0
CORE,편의시설부정이용 / 미상검거인원[명],110.0
CORE,통화 / 발생건수대비 검거건수[%],107.7
CORE,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 미상검거인원[명],107.0
CORE,물환경보전법 / 미상검거인원[명],106.0
CORE,방화치사 / 남자검거인원[명],106.0
CORE,산림자원의 조성 및 관리에 관한법률 / 미상검거인원[명],106.0
CORE,전자금융거래법 / 법인[개],106.0
CORE,무고 / 발생비[건/10만명],104.8
CORE,유가증권·인지·우표 / 미상검거인원[명],104.0
CORE,중대재해처벌등에관한법률 / 발생건수[건],104.0
CORE,강간 / 발생비[건/10만명],103.7
CORE,병역법 / 발생비[건/10만명],103.1
CORE,내란의죄 / 검거건수[건],102.0
CORE,공무방해치사 / 발생건수대비 검거건수[%],100.0
CORE,수수/은닉 / 발생건수대비 검거건수[%],100.0
CORE,체포치사 / 발생건수대비 검거건수[%],100.0
CORE,산업안전보건법 / 발생비[건/10만명],99.3
CORE,인신매매 / 검거인원[명],99.0
CORE,중대재해처벌등에관한법률 / 검거인원[명],99.0
CORE,게임산업진흥에 관한법률 / 발생비[건/10만명],97.9
CORE,공유수면관리 및 매립에 관한법률 / 발생비[건/10만명],97.9
CORE,주차장법 / 법인[개],97.0
CORE,중대재해처벌등에관한법률 / 검거건수[건],97.0
CORE,편의시설부정이용 / 법인[개],95.0
CORE,강간등치상 / 여자검거인원[명],94.0
CORE,장물 / 미상검거인원[명],94.0
CORE,개발제한구역의 지정 및 관리에 관한 특별조치법 / 미상검거인원[명],93.0
CORE,여객자동차 운수사업법 / 미상검거인원[명],93.0
CORE,일수와수리에관한죄,93.0
CORE,공중밀집장소 추행 / 여자검거인원[명],92.0
CORE,청소년보호법 / 미상검거인원[명],92.0
CORE,수뢰 / 법인[개],89.0
CORE,전기통신금융사기피해금환급에관한특별법 / 미상검거인원[명],89.0
CORE,스토킹범죄의처벌등에관한법률 / 미상검거인원[명],88.0
CORE,공직선거법 / 법인[개],87.0
CORE,약취와 유인 / 미상검거인원[명],87.0
CORE,마약류관리에 관한법률(향정) / 법인[개],86.0
CORE,상해치사 / 여자검거인원[명],86.0
CORE,결혼중개업의 관리에 관한법률 / 법인[개],85.0
CORE,병역법 / 법인[개],85.0
CORE,선박직원법 / 여자검거인원[명],85.0
CORE,중대재해처벌등에관한법률 / 남자검거인원[명],85.0
CORE,폭행치상 / 미상검거인원[명],85.0
CORE,국가보안법 / 미상검거인원[명],84.0
CORE,약사법 / 미상검거인원[명],83.0
CORE,유기 / 미상검거인원[명],82.0
CORE,일수와수리에관한죄 / 발생건수[건],82.0
CORE,교통사고처리특례법 / 법인[개],80.0
CORE,약취/유인 / 미상검거인원[명],80.0
CORE,체포치상 / 검거인원[명],80.0
CORE,폭행 / 법인[개],80.0
CORE,건축법 / 발생비[건/10만명],78.5
CORE,상해 / 법인[개],78.0
CORE,직업안정법 / 미상검거인원[명],77.0
CORE,도로교통법(음주운전) / 미상검거인원[명],76.0
CORE,범죄수익은닉의 규제 및 처벌등에 관한법률 / 법인[개],76.0
CORE,손괴치상 / 검거인원[명],75.0
CORE,"강간등(강간,준강간,간음,강제추행,준강제추행) / 여자검거인원[명]",73.0
CORE,게임산업진흥에 관한법률 / 법인[개],73.0
CORE,마약류관리에 관한법률(마약) / 미상검거인원[명],73.0
CORE,선박안전법 / 여자검거인원[명],73.0
CORE,성적목적의 장소침입 / 여자검거인원[명],73.0
CORE,예비군법 / 여자검거인원[명],73.0
CORE,공무원범죄 / 발생비[건/10만명],72.7
CORE,중대재해처벌등에관한법률 / 법인[개],72.0
CORE,주민등록법 / 법인[개],70.0
CORE,상표법 / 발생비[건/10만명],68.7
CORE,업무상과실치사상 / 발생비[건/10만명],68.5
CORE,일수와수리에관한죄 / 검거건수[건],68.0
CORE,화재로 인한 재해보상과 보험가입에 관한법률 / 검거인원[명],68.0
CORE,손괴치상 / 남자검거인원[명],67.0
CORE,수산업법 / 발생비[건/10만명],66.0
CORE,수산업법 / 법인[개],66.0
CORE,"폭력행위등(단체등의구성, 활동) / 미상검거인원[명]",66.0
CORE,인신매매 / 남자검거인원[명],65.0
CORE,체포치상 / 남자검거인원[명],65.0
CORE,통신매체 이용음란 / 발생비[건/10만명],64.3
CORE,최저임금법 / 미상검거인원[명],64.0
CORE,건강기능식품에 관한법률 / 미상검거인원[명],63.0
CORE,수산자원관리법 / 법인[개],63.0
CORE,유기치상 / 검거인원[명],63.0
CORE,도로법 / 발생비[건/10만명],62.3
CORE,공중밀집장소 추행 / 미상검거인원[명],62.0
CORE,화재로 인한 재해보상과 보험가입에 관한법률 / 검거건수[건],60.0
CORE,조세범처벌법 / 발생비[건/10만명],59.9
CORE,화물자동차 운수사업법 / 미상검거인원[명],58.0
CORE,도로교통법(음주측정거부) / 발생비[건/10만명],57.6
CORE,신용정보의 이용 및 보호에 관한법률 / 법인[개],57.0
CORE,위증과증거인멸 / 법인[개],57.0
CORE,위증과증거인멸 / 발생비[건/10만명],56.9
CORE,화재로 인한 재해보상과 보험가입에 관한법률 / 남자검거인원[명],56.0
CORE,도로교통법(무면허운전) / 법인[개],55.0
CORE,범죄수익은닉의 규제 및 처벌등에 관한법률 / 미상검거인원[명],55.0
CORE,음용수에관한죄 / 여자검거인원[명],55.0
CORE,배임증재 / 미상검거인원[명],54.0
CORE,선박직원법 / 발생비[건/10만명],54.0
CORE,성매매알선 등 행위의 처벌에 관한법률 / 법인[개],54.0
CORE,강간등살인 / 검거인원[명],53.0
CORE,의료법 / 발생비[건/10만명],52.2
CORE,강간등살인 / 남자검거인원[명],52.0
CORE,도로교통법(무면허운전) / 미상검거인원[명],52.0
CORE,보험사기방지특별법 / 미상검거인원[명],52.0
CORE,여신전문금융업법 / 발생비[건/10만명],51.5
CORE,간음 / 여자검거인원[명],51.0
CORE,방화치상 / 여자검거인원[명],51.0
CORE,영유아보육법 / 법인[개],51.0
CORE,과실치사상 / 발생비[건/10만명],50.5
CORE,과실치상 / 발생비[건/10만명],49.9
CORE,농수산물의 원산지표시에관한법률 / 발생비[건/10만명],49.6
CORE,공연음란 / 발생비[건/10만명],49.199999999999996
CORE,교통방해 / 법인[개],49.0
CORE,강간등살인 / 발생건수[건],48.0
