mapping_version,source,year_from,year_to,category_raw,category_std,confidence,notes
v1,NPA,2005,2023,직권남용 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,가축분뇨의 관리 및 이용에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공중위생관리법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,외국환거래법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,개발제한구역의 지정 및 관리에 관한 특별조치법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,마약류관리에 관한법률(마약) / 여자검거인원[명],DRUG,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,국민체육진흥법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,편의시설부정이용 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농지법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,전기통신금융사기피해금환급에관한특별법 / 검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,주택법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"폭력행위등(단체등의구성, 활동) / 검거인원[명]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,석유 및 석유대체연료 사업법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도시 및 주거환경정비법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부정수표단속법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,출입국관리법 / 여자검거인원[명],IMMIGRATION,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,가축분뇨의 관리 및 이용에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,산림자원의 조성 및 관리에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,관세법 / 검거인원[명],SMUGGLING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,가축분뇨의 관리 및 이용에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,축산물위생관리법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,과실치사상 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,축산물위생관리법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,석유 및 석유대체연료 사업법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,물환경보전법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농지법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,과실치상 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,살인 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,석유 및 석유대체연료 사업법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,가축분뇨의 관리 및 이용에 관한법률 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,위조범죄 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"폭력행위등(손괴,강요,주거침입등) / 여자검거인원[명]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"폭력행위등(단체등의구성, 활동) / 남자검거인원[명]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,낚시관리 및 육성법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,배임수재 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,업무상과실치사상 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,낚시관리 및 육성법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,컴퓨터등사용사기 / 여자검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,살인 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,기타특별법 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,산림자원의 조성 및 관리에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,재산범죄 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,편의시설부정이용 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공갈 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,수뢰 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,유사수신행위의 규제에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,보조금관리에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직무유기 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도주와범인은닉 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,문서 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부정경쟁방지 및 영업비밀 보호에 관한법률 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의성보호에관한법률(성착취물등) / 검거인원[명],TRAFFICKING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,전파법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,변호사법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,축산물위생관리법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,개발제한구역의 지정 및 관리에 관한 특별조치법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,석유 및 석유대체연료 사업법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,물환경보전법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,전파법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,산림자원의 조성 및 관리에 관한법률 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공중위생관리법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,전기통신금융사기피해금환급에관한특별법 / 검거건수[건],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의성보호에관한법률(성착취물등) / 남자검거인원[명],TRAFFICKING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의성보호에관한법률(성착취물등) / 발생건수[건],TRAFFICKING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,개발제한구역의 지정 및 관리에 관한 특별조치법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,불법사용 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,보조금관리에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,외국환거래법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,노동조합 및 노동관계조정법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의 성보호에 관한법률(성매수등) / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,외국환거래법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,절도 / 발생비[건/10만명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직권남용 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,산림자원의 조성 및 관리에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,개인정보보호법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,인장 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,유사수신행위의 규제에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,마약류관리에 관한법률(마약) / 남자검거인원[명],DRUG,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,배임수재 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,살인 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,사행행위 등 규제 및 처벌특례법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,불법사용 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,경범죄처벌법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,관세법 / 남자검거인원[명],SMUGGLING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,화학물질관리법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,체포와감금,OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,집회및시위에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의성보호에관한법률(성착취물등) / 검거건수[건],TRAFFICKING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,변호사법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공인중개사법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,편의시설부정이용 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,약사법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,인장,OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부동산실권리자 명의등기에 관한법률 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,기타음란행위,OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,편의시설부정이용 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직업안정법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,불법사용 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,관세법 / 발생건수[건],SMUGGLING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의 성보호에 관한법률(성매수등) / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폐기물관리법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직무유기 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,관세법 / 검거건수[건],SMUGGLING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,사행행위 등 규제 및 처벌특례법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,화학물질관리법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,변호사법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,화학물질관리법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,최저임금법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,유사수신행위의 규제에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,횡령 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,전기통신금융사기피해금환급에관한특별법 / 남자검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,국민체육진흥법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,최저임금법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도시 및 주거환경정비법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,인장 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,조세범처벌법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도주와범인은닉 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,외국환거래법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자본시장과 금융투자업에 관한법률 / 검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,주택법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,수뢰 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"살인(미수, 예비, 음모, 방조) / 검거인원[명]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성적목적의 장소침입 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,업무상과실치상 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,가정폭력범죄의 처벌등에 관한특례법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,위험물안전관리법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,화학물질관리법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,위험물안전관리법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직무유기,OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폭행 / 발생비[건/10만명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,전파법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,기타 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,가정폭력범죄의 처벌등에 관한특례법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,위험물안전관리법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부정경쟁방지 및 영업비밀 보호에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,손괴 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,학원의 설립운영 및 과외교습에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,신용업무경매 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자동차관리법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건강기능식품에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성적목적의 장소침입 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성적목적의 장소침입 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,주택법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공유재산 및 물품관리법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,인장 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,국민체육진흥법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성적목적의 장소침입 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공유재산 및 물품관리법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직업안정법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건설기계관리법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,노동조합 및 노동관계조정법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,신앙 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,집회및시위에 관한법률 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,변호사법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"살인(미수, 예비, 음모, 방조) / 발생건수[건]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,전파법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,수뢰 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강도상해 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,수뢰,OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,주택법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직업안정법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,노동조합 및 노동관계조정법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,불법사용 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,위험물안전관리법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,가정폭력범죄의 처벌등에 관한특례법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건설기계관리법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"살인(미수, 예비, 음모, 방조) / 검거건수[건]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건설기계관리법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직업안정법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도로교통법(사고후미조치) / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강제추행 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건설기계관리법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강간등치상 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,보조금관리에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"아동,청소년의 성보호에 관한법률(음란물등) / 검거인원[명]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,학원의 설립운영 및 과외교습에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,학원의 설립운영 및 과외교습에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,유기 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부정경쟁방지 및 영업비밀 보호에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강간등치상 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,유기 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자본시장과 금융투자업에 관한법률 / 남자검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,사행행위 등 규제 및 처벌특례법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"아동,청소년의 성보호에 관한법률(음란물등) / 남자검거인원[명]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,여신전문금융업법 / 여자검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,사행행위 등 규제 및 처벌특례법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공안을해하는죄 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"살인(미수, 예비, 음모, 방조) / 남자검거인원[명]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,체포와 감금 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,가정폭력범죄의 처벌등에 관한특례법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,의료기기법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건설산업기본법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강간등치상 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직권남용,OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건축법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도주와범인은닉,OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,인장 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강간등치상 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부동산실권리자 명의등기에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,배임수재 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"아동,청소년의 성보호에 관한법률(음란물등) / 발생건수[건]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,화재예방·소방시설설치유지 및 안전관리에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농지법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,스토킹범죄의처벌등에관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공무원범죄 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,증뢰 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,상해 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강도상해 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농수산물의원산지표시등에관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강력범죄(폭력) / 발생비[건/10만명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농수산물의원산지표시등에관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농수산물의원산지표시등에관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도시 및 주거환경정비법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,감금 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,총포·도검·화약류등의 안전관리에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,범죄수익은닉의 규제 및 처벌등에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,물환경보전법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도주와범인은닉 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"아동,청소년의 성보호에 관한법률(음란물등) / 검거건수[건]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의 성보호에 관한법률(성매수등) / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,영유아보육법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,학원의 설립운영 및 과외교습에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,총포·도검·화약류등의 안전관리에 관한법률 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,배임수재 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부동산실권리자 명의등기에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,하천법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,범죄수익은닉의 규제 및 처벌등에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도시 및 주거환경정비법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,하천법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,증뢰 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공안을해하는죄 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,살인(기수) / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부동산실권리자 명의등기에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도주와범인은닉 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의 성보호에 관한법률(성매수등) / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공직선거법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,실화 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,최저임금법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,범죄수익은닉의 규제 및 처벌등에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,의료기기법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,배임증재 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,신앙 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,영유아보육법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,집회및시위에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"폭력행위등(단체등의구성, 활동) / 발생건수[건]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,의료기기법 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건강기능식품에 관한법률 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,대부업 등의 등록 및 금융이용자 보호에 관한법률 / 여자검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,건강기능식품에 관한법률 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,화재예방·소방시설설치유지 및 안전관리에 관한법률 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폭행치상 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,간음 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,의료기기법 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
